date,MERCHANT_1_NUMBER_OF_TRX,MERCHANT_2_NUMBER_OF_TRX,MERCHANT_LOW_NUMBER_OF_TRX
2021-08-01 17:00:00,0.0,17.0,0.0
2021-08-01 18:00:00,0.0,14.0,0.0
2021-08-01 19:00:00,0.0,11.0,0.0
2021-08-01 20:00:00,0.0,7.0,1.0
2021-08-01 21:00:00,0.0,25.0,0.0
2021-08-01 22:00:00,0.0,24.0,0.0
2021-08-01 23:00:00,0.0,21.0,0.0
2021-08-02 00:00:00,0.0,18.0,0.0
2021-08-02 01:00:00,599.0,17.0,0.0
2021-08-02 02:00:00,426.0,21.0,0.0
2021-08-02 03:00:00,419.0,14.0,0.0
2021-08-02 04:00:00,399.0,12.0,0.0
2021-08-02 05:00:00,495.0,4.0,0.0
2021-08-02 06:00:00,392.0,0.0,0.0
2021-08-02 07:00:00,338.0,4.0,0.0
2021-08-02 08:00:00,281.0,1.0,0.0
2021-08-02 09:00:00,233.0,8.0,0.0
2021-08-02 10:00:00,301.0,6.0,0.0
2021-08-02 11:00:00,438.0,10.0,0.0
2021-08-02 12:00:00,726.0,15.0,0.0
2021-08-02 13:00:00,0.0,17.0,0.0
2021-08-02 14:00:00,0.0,7.0,0.0
2021-08-02 15:00:00,0.0,9.0,0.0
2021-08-02 16:00:00,0.0,13.0,0.0
2021-08-02 17:00:00,0.0,12.0,0.0
2021-08-02 18:00:00,0.0,24.0,0.0
2021-08-02 19:00:00,0.0,22.0,0.0
2021-08-02 20:00:00,0.0,26.0,0.0
2021-08-02 21:00:00,0.0,18.0,0.0
2021-08-02 22:00:00,0.0,18.0,0.0
2021-08-02 23:00:00,0.0,26.0,0.0
2021-08-03 00:00:00,0.0,21.0,0.0
2021-08-03 01:00:00,516.0,18.0,0.0
2021-08-03 02:00:00,365.0,6.0,0.0
2021-08-03 03:00:00,408.0,7.0,0.0
2021-08-03 04:00:00,423.0,7.0,0.0
2021-08-03 05:00:00,576.0,6.0,0.0
2021-08-03 06:00:00,477.0,0.0,0.0
2021-08-03 07:00:00,315.0,0.0,0.0
2021-08-03 08:00:00,308.0,0.0,0.0
2021-08-03 09:00:00,243.0,1.0,0.0
2021-08-03 10:00:00,337.0,4.0,0.0
2021-08-03 11:00:00,502.0,15.0,0.0
2021-08-03 12:00:00,550.0,13.0,0.0
2021-08-03 13:00:00,0.0,11.0,1.0
2021-08-03 14:00:00,0.0,13.0,0.0
2021-08-03 15:00:00,0.0,7.0,0.0
2021-08-03 16:00:00,0.0,7.0,0.0
2021-08-03 17:00:00,0.0,17.0,0.0
2021-08-03 18:00:00,0.0,8.0,0.0
2021-08-03 19:00:00,0.0,11.0,0.0
2021-08-03 20:00:00,0.0,10.0,0.0
2021-08-03 21:00:00,0.0,20.0,0.0
2021-08-03 22:00:00,0.0,21.0,0.0
2021-08-03 23:00:00,0.0,42.0,0.0
2021-08-04 00:00:00,0.0,21.0,1.0
2021-08-04 01:00:00,475.0,12.0,0.0
2021-08-04 02:00:00,381.0,12.0,0.0
2021-08-04 03:00:00,424.0,6.0,0.0
2021-08-04 04:00:00,479.0,6.0,0.0
2021-08-04 05:00:00,656.0,1.0,0.0
2021-08-04 06:00:00,400.0,2.0,0.0
2021-08-04 07:00:00,312.0,0.0,0.0
2021-08-04 08:00:00,276.0,1.0,0.0
2021-08-04 09:00:00,270.0,5.0,0.0
2021-08-04 10:00:00,287.0,10.0,0.0
2021-08-04 11:00:00,481.0,4.0,0.0
2021-08-04 12:00:00,588.0,8.0,0.0
2021-08-04 13:00:00,0.0,15.0,0.0
2021-08-04 14:00:00,0.0,12.0,0.0
2021-08-04 15:00:00,0.0,11.0,0.0
2021-08-04 16:00:00,0.0,9.0,0.0
2021-08-04 17:00:00,0.0,22.0,0.0
2021-08-04 18:00:00,0.0,13.0,0.0
2021-08-04 19:00:00,0.0,19.0,0.0
2021-08-04 20:00:00,0.0,15.0,0.0
2021-08-04 21:00:00,0.0,22.0,0.0
2021-08-04 22:00:00,0.0,34.0,0.0
2021-08-04 23:00:00,0.0,19.0,0.0
2021-08-05 00:00:00,0.0,17.0,0.0
2021-08-05 01:00:00,515.0,16.0,0.0
2021-08-05 02:00:00,404.0,9.0,0.0
2021-08-05 03:00:00,363.0,15.0,0.0
2021-08-05 04:00:00,488.0,4.0,0.0
2021-08-05 05:00:00,694.0,5.0,0.0
2021-08-05 06:00:00,459.0,2.0,0.0
2021-08-05 07:00:00,379.0,4.0,0.0
2021-08-05 08:00:00,347.0,0.0,0.0
2021-08-05 09:00:00,308.0,3.0,0.0
2021-08-05 10:00:00,332.0,8.0,0.0
2021-08-05 11:00:00,514.0,9.0,0.0
2021-08-05 12:00:00,636.0,10.0,0.0
2021-08-05 13:00:00,0.0,13.0,0.0
2021-08-05 14:00:00,0.0,13.0,0.0
2021-08-05 15:00:00,0.0,11.0,0.0
2021-08-05 16:00:00,0.0,10.0,0.0
2021-08-05 17:00:00,0.0,23.0,0.0
2021-08-05 18:00:00,0.0,12.0,0.0
2021-08-05 19:00:00,0.0,14.0,0.0
2021-08-05 20:00:00,0.0,13.0,0.0
2021-08-05 21:00:00,0.0,10.0,0.0
2021-08-05 22:00:00,0.0,40.0,0.0
2021-08-05 23:00:00,0.0,22.0,0.0
2021-08-06 00:00:00,0.0,27.0,0.0
2021-08-06 01:00:00,616.0,15.0,0.0
2021-08-06 02:00:00,442.0,21.0,0.0
2021-08-06 03:00:00,445.0,10.0,0.0
2021-08-06 04:00:00,547.0,14.0,0.0
2021-08-06 05:00:00,729.0,3.0,0.0
2021-08-06 06:00:00,597.0,6.0,0.0
2021-08-06 07:00:00,443.0,2.0,0.0
2021-08-06 08:00:00,345.0,3.0,0.0
2021-08-06 09:00:00,356.0,2.0,0.0
2021-08-06 10:00:00,399.0,9.0,0.0
2021-08-06 11:00:00,621.0,12.0,0.0
2021-08-06 12:00:00,687.0,20.0,0.0
2021-08-06 13:00:00,0.0,13.0,0.0
2021-08-06 14:00:00,0.0,21.0,0.0
2021-08-06 15:00:00,0.0,21.0,0.0
2021-08-06 16:00:00,0.0,23.0,0.0
2021-08-06 17:00:00,0.0,16.0,0.0
2021-08-06 18:00:00,0.0,22.0,0.0
2021-08-06 19:00:00,0.0,23.0,0.0
2021-08-06 20:00:00,0.0,13.0,0.0
2021-08-06 21:00:00,0.0,25.0,0.0
2021-08-06 22:00:00,0.0,14.0,0.0
2021-08-06 23:00:00,0.0,25.0,0.0
2021-08-07 00:00:00,0.0,36.0,0.0
2021-08-07 01:00:00,824.0,35.0,0.0
2021-08-07 02:00:00,657.0,36.0,0.0
2021-08-07 03:00:00,550.0,41.0,0.0
2021-08-07 04:00:00,573.0,30.0,0.0
2021-08-07 05:00:00,741.0,23.0,0.0
2021-08-07 06:00:00,744.0,32.0,0.0
2021-08-07 07:00:00,628.0,23.0,0.0
2021-08-07 08:00:00,511.0,19.0,0.0
2021-08-07 09:00:00,468.0,4.0,0.0
2021-08-07 10:00:00,457.0,8.0,0.0
2021-08-07 11:00:00,593.0,4.0,0.0
2021-08-07 12:00:00,829.0,10.0,0.0
2021-08-07 13:00:00,0.0,19.0,0.0
2021-08-07 14:00:00,0.0,11.0,0.0
2021-08-07 15:00:00,0.0,16.0,0.0
2021-08-07 16:00:00,0.0,22.0,0.0
2021-08-07 17:00:00,0.0,25.0,0.0
2021-08-07 18:00:00,0.0,36.0,0.0
2021-08-07 19:00:00,0.0,27.0,0.0
2021-08-07 20:00:00,0.0,21.0,0.0
2021-08-07 21:00:00,0.0,22.0,0.0
2021-08-07 22:00:00,0.0,35.0,0.0
2021-08-07 23:00:00,0.0,28.0,0.0
2021-08-08 00:00:00,0.0,43.0,0.0
2021-08-08 01:00:00,786.0,40.0,0.0
2021-08-08 02:00:00,602.0,36.0,0.0
2021-08-08 03:00:00,546.0,37.0,0.0
2021-08-08 04:00:00,593.0,23.0,0.0
2021-08-08 05:00:00,833.0,18.0,0.0
2021-08-08 06:00:00,892.0,27.0,0.0
2021-08-08 07:00:00,703.0,25.0,0.0
2021-08-08 08:00:00,587.0,16.0,0.0
2021-08-08 09:00:00,496.0,9.0,0.0
2021-08-08 10:00:00,508.0,13.0,0.0
2021-08-08 11:00:00,685.0,11.0,0.0
2021-08-08 12:00:00,775.0,8.0,0.0
2021-08-08 13:00:00,0.0,14.0,0.0
2021-08-08 14:00:00,0.0,19.0,0.0
2021-08-08 15:00:00,0.0,15.0,0.0
2021-08-08 16:00:00,0.0,18.0,0.0
2021-08-08 17:00:00,0.0,20.0,0.0
2021-08-08 18:00:00,0.0,23.0,0.0
2021-08-08 19:00:00,0.0,32.0,0.0
2021-08-08 20:00:00,0.0,25.0,0.0
2021-08-08 21:00:00,0.0,17.0,0.0
2021-08-08 22:00:00,0.0,25.0,0.0
2021-08-08 23:00:00,0.0,18.0,0.0
2021-08-09 00:00:00,0.0,14.0,0.0
2021-08-09 01:00:00,622.0,15.0,0.0
2021-08-09 02:00:00,445.0,35.0,0.0
2021-08-09 03:00:00,388.0,15.0,0.0
2021-08-09 04:00:00,516.0,8.0,0.0
2021-08-09 05:00:00,639.0,3.0,0.0
2021-08-09 06:00:00,446.0,1.0,0.0
2021-08-09 07:00:00,299.0,1.0,0.0
2021-08-09 08:00:00,324.0,0.0,0.0
2021-08-09 09:00:00,296.0,2.0,0.0
2021-08-09 10:00:00,375.0,13.0,0.0
2021-08-09 11:00:00,523.0,18.0,0.0
2021-08-09 12:00:00,782.0,19.0,0.0
2021-08-09 13:00:00,0.0,18.0,0.0
2021-08-09 14:00:00,0.0,16.0,0.0
2021-08-09 15:00:00,0.0,15.0,0.0
2021-08-09 16:00:00,0.0,19.0,0.0
2021-08-09 17:00:00,0.0,25.0,0.0
2021-08-09 18:00:00,0.0,30.0,0.0
2021-08-09 19:00:00,0.0,15.0,0.0
2021-08-09 20:00:00,0.0,25.0,0.0
2021-08-09 21:00:00,0.0,26.0,0.0
2021-08-09 22:00:00,0.0,39.0,0.0
2021-08-09 23:00:00,0.0,29.0,0.0
2021-08-10 00:00:00,0.0,18.0,0.0
2021-08-10 01:00:00,628.0,17.0,0.0
2021-08-10 02:00:00,450.0,17.0,0.0
2021-08-10 03:00:00,446.0,10.0,0.0
2021-08-10 04:00:00,525.0,16.0,0.0
2021-08-10 05:00:00,706.0,4.0,0.0
2021-08-10 06:00:00,483.0,2.0,0.0
2021-08-10 07:00:00,387.0,2.0,0.0
2021-08-10 08:00:00,366.0,0.0,0.0
2021-08-10 09:00:00,355.0,2.0,0.0
2021-08-10 10:00:00,358.0,6.0,0.0
2021-08-10 11:00:00,590.0,24.0,0.0
2021-08-10 12:00:00,674.0,41.0,0.0
2021-08-10 13:00:00,0.0,30.0,0.0
2021-08-10 14:00:00,0.0,27.0,0.0
2021-08-10 15:00:00,0.0,15.0,0.0
2021-08-10 16:00:00,0.0,14.0,0.0
2021-08-10 17:00:00,0.0,24.0,0.0
2021-08-10 18:00:00,0.0,22.0,0.0
2021-08-10 19:00:00,0.0,19.0,0.0
2021-08-10 20:00:00,0.0,25.0,0.0
2021-08-10 21:00:00,0.0,20.0,0.0
2021-08-10 22:00:00,0.0,34.0,0.0
2021-08-10 23:00:00,0.0,31.0,0.0
2021-08-11 00:00:00,0.0,33.0,0.0
2021-08-11 01:00:00,620.0,15.0,1.0
2021-08-11 02:00:00,436.0,16.0,0.0
2021-08-11 03:00:00,457.0,10.0,0.0
2021-08-11 04:00:00,522.0,9.0,0.0
2021-08-11 05:00:00,765.0,0.0,0.0
2021-08-11 06:00:00,534.0,4.0,0.0
2021-08-11 07:00:00,354.0,2.0,0.0
2021-08-11 08:00:00,373.0,3.0,0.0
2021-08-11 09:00:00,317.0,1.0,0.0
2021-08-11 10:00:00,388.0,4.0,0.0
2021-08-11 11:00:00,585.0,8.0,0.0
2021-08-11 12:00:00,771.0,22.0,0.0
2021-08-11 13:00:00,0.0,22.0,0.0
2021-08-11 14:00:00,0.0,7.0,0.0
2021-08-11 15:00:00,0.0,18.0,0.0
2021-08-11 16:00:00,0.0,20.0,0.0
2021-08-11 17:00:00,0.0,26.0,0.0
2021-08-11 18:00:00,0.0,25.0,0.0
2021-08-11 19:00:00,0.0,22.0,0.0
2021-08-11 20:00:00,0.0,28.0,0.0
2021-08-11 21:00:00,0.0,21.0,0.0
2021-08-11 22:00:00,0.0,25.0,0.0
2021-08-11 23:00:00,0.0,36.0,0.0
2021-08-12 00:00:00,0.0,41.0,0.0
2021-08-12 01:00:00,659.0,24.0,0.0
2021-08-12 02:00:00,485.0,27.0,0.0
2021-08-12 03:00:00,432.0,25.0,0.0
2021-08-12 04:00:00,560.0,4.0,0.0
2021-08-12 05:00:00,774.0,4.0,0.0
2021-08-12 06:00:00,522.0,13.0,0.0
2021-08-12 07:00:00,401.0,5.0,0.0
2021-08-12 08:00:00,375.0,2.0,0.0
2021-08-12 09:00:00,375.0,1.0,0.0
2021-08-12 10:00:00,400.0,2.0,0.0
2021-08-12 11:00:00,616.0,13.0,0.0
2021-08-12 12:00:00,764.0,32.0,0.0
2021-08-12 13:00:00,0.0,18.0,0.0
2021-08-12 14:00:00,0.0,13.0,0.0
2021-08-12 15:00:00,0.0,12.0,0.0
2021-08-12 16:00:00,0.0,15.0,0.0
2021-08-12 17:00:00,0.0,23.0,0.0
2021-08-12 18:00:00,0.0,28.0,0.0
2021-08-12 19:00:00,0.0,48.0,0.0
2021-08-12 20:00:00,0.0,16.0,0.0
2021-08-12 21:00:00,0.0,26.0,0.0
2021-08-12 22:00:00,0.0,43.0,0.0
2021-08-12 23:00:00,0.0,17.0,0.0
2021-08-13 00:00:00,0.0,38.0,0.0
2021-08-13 01:00:00,762.0,33.0,0.0
2021-08-13 02:00:00,571.0,30.0,0.0
2021-08-13 03:00:00,466.0,13.0,0.0
2021-08-13 04:00:00,622.0,14.0,0.0
2021-08-13 05:00:00,983.0,9.0,0.0
2021-08-13 06:00:00,739.0,16.0,0.0
2021-08-13 07:00:00,508.0,14.0,0.0
2021-08-13 08:00:00,453.0,8.0,0.0
2021-08-13 09:00:00,437.0,8.0,0.0
2021-08-13 10:00:00,488.0,12.0,0.0
2021-08-13 11:00:00,818.0,14.0,0.0
2021-08-13 12:00:00,886.0,40.0,0.0
2021-08-13 13:00:00,0.0,16.0,0.0
2021-08-13 14:00:00,0.0,38.0,0.0
2021-08-13 15:00:00,0.0,20.0,0.0
2021-08-13 16:00:00,0.0,31.0,0.0
2021-08-13 17:00:00,0.0,30.0,0.0
2021-08-13 18:00:00,0.0,31.0,0.0
2021-08-13 19:00:00,0.0,31.0,0.0
2021-08-13 20:00:00,0.0,23.0,0.0
2021-08-13 21:00:00,0.0,39.0,0.0
2021-08-13 22:00:00,0.0,31.0,0.0
2021-08-13 23:00:00,0.0,38.0,0.0
2021-08-14 00:00:00,0.0,43.0,0.0
2021-08-14 01:00:00,1024.0,57.0,0.0
2021-08-14 02:00:00,796.0,60.0,0.0
2021-08-14 03:00:00,661.0,26.0,0.0
2021-08-14 04:00:00,676.0,37.0,0.0
2021-08-14 05:00:00,910.0,34.0,0.0
2021-08-14 06:00:00,795.0,35.0,0.0
2021-08-14 07:00:00,685.0,0.0,0.0
2021-08-14 08:00:00,543.0,32.0,0.0
2021-08-14 09:00:00,533.0,15.0,0.0
2021-08-14 10:00:00,563.0,7.0,0.0
2021-08-14 11:00:00,754.0,21.0,0.0
2021-08-14 12:00:00,1154.0,10.0,0.0
2021-08-14 13:00:00,0.0,31.0,0.0
2021-08-14 14:00:00,0.0,26.0,0.0
2021-08-14 15:00:00,0.0,26.0,0.0
2021-08-14 16:00:00,0.0,36.0,0.0
2021-08-14 17:00:00,0.0,31.0,0.0
2021-08-14 18:00:00,0.0,46.0,0.0
2021-08-14 19:00:00,0.0,32.0,0.0
2021-08-14 20:00:00,0.0,34.0,0.0
2021-08-14 21:00:00,0.0,42.0,0.0
2021-08-14 22:00:00,0.0,40.0,2.0
2021-08-14 23:00:00,0.0,53.0,0.0
2021-08-15 00:00:00,0.0,60.0,0.0
2021-08-15 01:00:00,960.0,38.0,0.0
2021-08-15 02:00:00,764.0,34.0,1.0
2021-08-15 03:00:00,545.0,33.0,0.0
2021-08-15 04:00:00,684.0,29.0,0.0
2021-08-15 05:00:00,846.0,28.0,0.0
2021-08-15 06:00:00,780.0,31.0,0.0
2021-08-15 07:00:00,750.0,30.0,0.0
2021-08-15 08:00:00,655.0,22.0,0.0
2021-08-15 09:00:00,547.0,17.0,0.0
2021-08-15 10:00:00,516.0,25.0,0.0
2021-08-15 11:00:00,724.0,20.0,0.0
2021-08-15 12:00:00,1003.0,15.0,0.0
2021-08-15 13:00:00,0.0,19.0,0.0
2021-08-15 14:00:00,0.0,18.0,0.0
2021-08-15 15:00:00,0.0,24.0,0.0
2021-08-15 16:00:00,0.0,16.0,0.0
2021-08-15 17:00:00,0.0,28.0,1.0
2021-08-15 18:00:00,0.0,27.0,0.0
2021-08-15 19:00:00,0.0,34.0,0.0
2021-08-15 20:00:00,0.0,25.0,0.0
2021-08-15 21:00:00,0.0,20.0,0.0
2021-08-15 22:00:00,0.0,35.0,0.0
2021-08-15 23:00:00,0.0,29.0,0.0
2021-08-16 00:00:00,0.0,25.0,0.0
2021-08-16 01:00:00,811.0,41.0,0.0
2021-08-16 02:00:00,657.0,43.0,1.0
2021-08-16 03:00:00,565.0,19.0,0.0
2021-08-16 04:00:00,624.0,26.0,0.0
2021-08-16 05:00:00,932.0,13.0,0.0
2021-08-16 06:00:00,800.0,12.0,0.0
2021-08-16 07:00:00,743.0,3.0,0.0
2021-08-16 08:00:00,614.0,8.0,0.0
2021-08-16 09:00:00,548.0,17.0,0.0
2021-08-16 10:00:00,568.0,15.0,0.0
2021-08-16 11:00:00,806.0,9.0,0.0
2021-08-16 12:00:00,862.0,13.0,0.0
2021-08-16 13:00:00,0.0,13.0,0.0
2021-08-16 14:00:00,0.0,14.0,0.0
2021-08-16 15:00:00,0.0,18.0,0.0
2021-08-16 16:00:00,0.0,14.0,0.0
2021-08-16 17:00:00,0.0,24.0,0.0
2021-08-16 18:00:00,0.0,22.0,0.0
2021-08-16 19:00:00,0.0,15.0,0.0
2021-08-16 20:00:00,0.0,26.0,0.0
2021-08-16 21:00:00,0.0,38.0,0.0
2021-08-16 22:00:00,0.0,33.0,0.0
2021-08-16 23:00:00,0.0,44.0,0.0
2021-08-17 00:00:00,0.0,18.0,0.0
2021-08-17 01:00:00,803.0,16.0,0.0
2021-08-17 02:00:00,525.0,20.0,0.0
2021-08-17 03:00:00,458.0,14.0,0.0
2021-08-17 04:00:00,630.0,9.0,0.0
2021-08-17 05:00:00,807.0,7.0,0.0
2021-08-17 06:00:00,603.0,4.0,0.0
2021-08-17 07:00:00,488.0,3.0,0.0
2021-08-17 08:00:00,494.0,2.0,0.0
2021-08-17 09:00:00,439.0,2.0,0.0
2021-08-17 10:00:00,429.0,9.0,0.0
2021-08-17 11:00:00,659.0,25.0,0.0
2021-08-17 12:00:00,950.0,30.0,0.0
2021-08-17 13:00:00,0.0,23.0,0.0
2021-08-17 14:00:00,0.0,22.0,0.0
2021-08-17 15:00:00,0.0,23.0,0.0
2021-08-17 16:00:00,0.0,20.0,1.0
2021-08-17 17:00:00,0.0,32.0,0.0
2021-08-17 18:00:00,0.0,11.0,0.0
2021-08-17 19:00:00,0.0,31.0,0.0
2021-08-17 20:00:00,0.0,30.0,0.0
2021-08-17 21:00:00,0.0,43.0,1.0
2021-08-17 22:00:00,0.0,28.0,0.0
2021-08-17 23:00:00,0.0,27.0,0.0
2021-08-18 00:00:00,0.0,33.0,0.0
2021-08-18 01:00:00,720.0,22.0,0.0
2021-08-18 02:00:00,541.0,23.0,0.0
2021-08-18 03:00:00,499.0,21.0,0.0
2021-08-18 04:00:00,737.0,8.0,0.0
2021-08-18 05:00:00,612.0,4.0,0.0
2021-08-18 06:00:00,486.0,5.0,0.0
2021-08-18 07:00:00,488.0,2.0,0.0
2021-08-18 08:00:00,79.0,1.0,0.0
2021-08-18 09:00:00,58.0,6.0,0.0
2021-08-18 10:00:00,624.0,11.0,0.0
2021-08-18 11:00:00,780.0,18.0,0.0
2021-08-18 12:00:00,836.0,25.0,0.0
2021-08-18 13:00:00,0.0,20.0,0.0
2021-08-18 14:00:00,0.0,20.0,0.0
2021-08-18 15:00:00,0.0,15.0,0.0
2021-08-18 16:00:00,0.0,35.0,0.0
2021-08-18 17:00:00,0.0,14.0,0.0
2021-08-18 18:00:00,0.0,5.0,0.0
2021-08-18 19:00:00,0.0,27.0,0.0
2021-08-18 20:00:00,0.0,4.0,0.0
2021-08-18 21:00:00,0.0,5.0,0.0
2021-08-18 22:00:00,0.0,55.0,0.0
2021-08-18 23:00:00,0.0,56.0,0.0
2021-08-19 00:00:00,0.0,47.0,0.0
2021-08-19 01:00:00,808.0,15.0,0.0
2021-08-19 02:00:00,638.0,29.0,0.0
2021-08-19 03:00:00,517.0,20.0,0.0
2021-08-19 04:00:00,709.0,15.0,0.0
2021-08-19 05:00:00,987.0,6.0,0.0
2021-08-19 06:00:00,737.0,3.0,0.0
2021-08-19 07:00:00,557.0,3.0,0.0
2021-08-19 08:00:00,493.0,3.0,0.0
2021-08-19 09:00:00,455.0,1.0,0.0
2021-08-19 10:00:00,601.0,9.0,0.0
2021-08-19 11:00:00,908.0,15.0,0.0
2021-08-19 12:00:00,981.0,12.0,1.0
2021-08-19 13:00:00,0.0,28.0,0.0
2021-08-19 14:00:00,0.0,20.0,2.0
2021-08-19 15:00:00,0.0,29.0,0.0
2021-08-19 16:00:00,0.0,19.0,0.0
2021-08-19 17:00:00,0.0,29.0,0.0
2021-08-19 18:00:00,0.0,35.0,0.0
2021-08-19 19:00:00,0.0,34.0,0.0
2021-08-19 20:00:00,0.0,31.0,0.0
2021-08-19 21:00:00,0.0,37.0,0.0
2021-08-19 22:00:00,0.0,34.0,0.0
2021-08-19 23:00:00,0.0,46.0,0.0
2021-08-20 00:00:00,0.0,44.0,0.0
2021-08-20 01:00:00,986.0,30.0,0.0
2021-08-20 02:00:00,705.0,26.0,0.0
2021-08-20 03:00:00,614.0,32.0,1.0
2021-08-20 04:00:00,810.0,17.0,0.0
2021-08-20 05:00:00,1190.0,5.0,0.0
2021-08-20 06:00:00,912.0,7.0,0.0
2021-08-20 07:00:00,615.0,6.0,0.0
2021-08-20 08:00:00,529.0,8.0,0.0
2021-08-20 09:00:00,580.0,8.0,0.0
2021-08-20 10:00:00,598.0,4.0,0.0
2021-08-20 11:00:00,1077.0,16.0,0.0
2021-08-20 12:00:00,1088.0,40.0,0.0
2021-08-20 13:00:00,0.0,34.0,0.0
2021-08-20 14:00:00,0.0,29.0,0.0
2021-08-20 15:00:00,0.0,21.0,0.0
2021-08-20 16:00:00,0.0,35.0,1.0
2021-08-20 17:00:00,0.0,57.0,0.0
2021-08-20 18:00:00,0.0,38.0,0.0
2021-08-20 19:00:00,0.0,46.0,0.0
2021-08-20 20:00:00,0.0,29.0,0.0
2021-08-20 21:00:00,0.0,40.0,0.0
2021-08-20 22:00:00,0.0,52.0,0.0
2021-08-20 23:00:00,0.0,82.0,0.0
2021-08-21 00:00:00,0.0,63.0,0.0
2021-08-21 01:00:00,1344.0,56.0,0.0
2021-08-21 02:00:00,980.0,39.0,0.0
2021-08-21 03:00:00,819.0,43.0,0.0
2021-08-21 04:00:00,837.0,46.0,0.0
2021-08-21 05:00:00,1154.0,34.0,0.0
2021-08-21 06:00:00,1132.0,41.0,0.0
2021-08-21 07:00:00,941.0,38.0,0.0
2021-08-21 08:00:00,789.0,21.0,0.0
2021-08-21 09:00:00,608.0,13.0,0.0
2021-08-21 10:00:00,726.0,22.0,0.0
2021-08-21 11:00:00,979.0,15.0,0.0
2021-08-21 12:00:00,1415.0,33.0,0.0
2021-08-21 13:00:00,0.0,17.0,0.0
2021-08-21 14:00:00,0.0,18.0,0.0
2021-08-21 15:00:00,0.0,33.0,1.0
2021-08-21 16:00:00,0.0,33.0,0.0
2021-08-21 17:00:00,0.0,26.0,0.0
2021-08-21 18:00:00,0.0,42.0,0.0
2021-08-21 19:00:00,0.0,43.0,0.0
2021-08-21 20:00:00,0.0,36.0,1.0
2021-08-21 21:00:00,0.0,38.0,0.0
2021-08-21 22:00:00,0.0,53.0,0.0
2021-08-21 23:00:00,0.0,71.0,0.0
2021-08-22 00:00:00,0.0,57.0,0.0
2021-08-22 01:00:00,1290.0,67.0,0.0
2021-08-22 02:00:00,1054.0,53.0,0.0
2021-08-22 03:00:00,828.0,34.0,1.0
2021-08-22 04:00:00,917.0,55.0,0.0
2021-08-22 05:00:00,1343.0,45.0,0.0
2021-08-22 06:00:00,1355.0,31.0,0.0
2021-08-22 07:00:00,1071.0,33.0,0.0
2021-08-22 08:00:00,988.0,34.0,0.0
2021-08-22 09:00:00,767.0,21.0,0.0
2021-08-22 10:00:00,768.0,26.0,0.0
2021-08-22 11:00:00,1073.0,11.0,0.0
2021-08-22 12:00:00,1393.0,21.0,0.0
2021-08-22 13:00:00,0.0,15.0,0.0
2021-08-22 14:00:00,0.0,25.0,0.0
2021-08-22 15:00:00,0.0,21.0,0.0
2021-08-22 16:00:00,0.0,38.0,0.0
2021-08-22 17:00:00,0.0,36.0,0.0
2021-08-22 18:00:00,0.0,21.0,0.0
2021-08-22 19:00:00,0.0,33.0,0.0
2021-08-22 20:00:00,0.0,26.0,0.0
2021-08-22 21:00:00,0.0,35.0,0.0
2021-08-22 22:00:00,0.0,32.0,0.0
2021-08-22 23:00:00,0.0,36.0,0.0
2021-08-23 00:00:00,0.0,34.0,0.0
2021-08-23 01:00:00,1008.0,32.0,0.0
2021-08-23 02:00:00,691.0,28.0,1.0
2021-08-23 03:00:00,602.0,29.0,0.0
2021-08-23 04:00:00,682.0,12.0,0.0
2021-08-23 05:00:00,966.0,11.0,0.0
2021-08-23 06:00:00,705.0,0.0,0.0
2021-08-23 07:00:00,573.0,4.0,0.0
2021-08-23 08:00:00,500.0,0.0,0.0
2021-08-23 09:00:00,496.0,2.0,0.0
2021-08-23 10:00:00,587.0,12.0,0.0
2021-08-23 11:00:00,802.0,25.0,0.0
2021-08-23 12:00:00,1242.0,29.0,0.0
2021-08-23 13:00:00,0.0,25.0,0.0
2021-08-23 14:00:00,0.0,27.0,0.0
2021-08-23 15:00:00,0.0,30.0,0.0
2021-08-23 16:00:00,0.0,25.0,0.0
2021-08-23 17:00:00,0.0,26.0,0.0
2021-08-23 18:00:00,0.0,32.0,0.0
2021-08-23 19:00:00,0.0,34.0,0.0
2021-08-23 20:00:00,0.0,26.0,0.0
2021-08-23 21:00:00,0.0,25.0,0.0
2021-08-23 22:00:00,0.0,32.0,0.0
2021-08-23 23:00:00,0.0,39.0,0.0
2021-08-24 00:00:00,0.0,24.0,0.0
2021-08-24 01:00:00,825.0,22.0,0.0
2021-08-24 02:00:00,641.0,15.0,0.0
2021-08-24 03:00:00,666.0,9.0,0.0
2021-08-24 04:00:00,602.0,1.0,0.0
2021-08-24 05:00:00,826.0,5.0,0.0
2021-08-24 06:00:00,810.0,6.0,0.0
2021-08-24 07:00:00,619.0,1.0,0.0
2021-08-24 08:00:00,535.0,0.0,0.0
2021-08-24 09:00:00,563.0,8.0,0.0
2021-08-24 10:00:00,579.0,25.0,0.0
2021-08-24 11:00:00,885.0,19.0,0.0
2021-08-24 12:00:00,974.0,21.0,0.0
2021-08-24 13:00:00,0.0,16.0,0.0
2021-08-24 14:00:00,0.0,25.0,0.0
2021-08-24 15:00:00,0.0,16.0,0.0
2021-08-24 16:00:00,0.0,34.0,0.0
2021-08-24 17:00:00,0.0,24.0,0.0
2021-08-24 18:00:00,0.0,35.0,0.0
2021-08-24 19:00:00,0.0,41.0,0.0
2021-08-24 20:00:00,0.0,33.0,0.0
